11.947,5.9665,25.025,70.808,12.702,45.846,49.198,14.671,40.194,11.854,47.599,26.028,82.805,38.502,16.669,34.921,44.099,29.451,20.559,53.442,6.0939,72.216,33.518,-2.7193,23.704,37.196,48.841,5.1389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
10.351,8.2008,23.976,88.768,14.467,45.437,57.805,17.654,43.959,5.7831,52.33,26.237,88.14,38.546,24.468,23.732,43.634,27.912,22.013,46.817,0.65667,85.534,39.818,-4.6092,16.414,38.296,51.371,6.2411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1.5996,45.291,46.048,2.7761,96.43,15.088,31.834,35.729,38.899,0.3141,29.407,22.308,27.089,31.807,4.9798,20.47,18.461,11.831,3.3596,15.052,2.5159,23.845,35.553,43.524,51.399,49.372,6.1249,45.63,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0
33.591,26.558,28.35,26.235,81.868,1.0849,17.22,34.63,26.848,6.4136,30.718,0.78951,40.858,-2.7497,51.065,13.775,24.874,21.568,12.65,48.694,22.267,21.004,20.699,1.0434,7.6165,47.907,43.195,19.684,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0
20.794,8.5594,-1.8453,6.7548,19.001,28.721,21.597,10.146,39.899,38.315,28.075,94.261,5.1616,44.913,33.532,4.8603,21.075,49.932,69.33,18.36,12.25,57.386,25.523,42.274,0.98226,7.8259,38.547,3.6674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
23.918,1.6216,29.954,41.384,27.951,42.537,19.614,14.376,44.446,9.4103,38.893,17.824,12.293,36.606,39.327,2.3795,18.781,31.807,-3.7319,20.486,13.51,1.2948,50.063,12.283,20.073,42.917,12.165,19.544,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
17.612,20.109,3.8932,33.941,2.2153,36.674,-3.8413,42.631,14.88,46.245,3.0048,4.1573,36.697,40.226,29.311,47.646,7.8681,14.33,14.408,14.548,-2.484,34.46,4.7972,22.307,44.214,41.856,13.926,50.407,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0
20.882,9.1088,0.2801,0.97503,29.592,14.683,17.833,6.1485,47.372,31.154,28.29,95.583,13.901,57.331,38.221,3.9071,21.335,41.104,59.21,19.688,14.613,46.416,11.431,49.396,-3.3973,9.546,40.305,2.7448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
35.082,28.899,28.707,33.033,81.772,9.4596,10.43,23.066,19.144,0.99343,28.274,-2.7855,42.74,3.5714,47.409,16.176,18.794,30.389,1.3693,59.012,16.677,11.938,11.416,7.165,12.875,49.542,33.199,18.616,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
19.025,25.296,0.76067,19.953,3.9074,50.733,-1.9247,46.301,8.2522,52.445,10.497,-0.90898,29.194,36.797,24.026,26.163,12.431,17.481,5.6369,23.854,-3.8657,40.331,7.4351,23.769,37.347,61.026,10.515,51.498,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0
13.2,8.0308,24.385,85.314,11.01,37.565,40.27,14.769,40.792,7.0628,54.778,29.503,79.101,33.12,20.09,31.927,52.617,23.029,25.489,52.938,4.1028,90.149,34.408,-0.37399,15.663,33.573,56.206,0.73643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
18.199,21.965,7.1652,17.726,10.645,45.837,-5.8143,50.085,21.731,55.355,12.098,9.3237,45.246,33.772,24.605,35.108,17.873,16.166,11.401,22.214,9.5116,43.001,8.0631,23.259,38.956,53.51,25.377,58.762,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0
12.973,10.019,27.405,89.733,7.4233,52.79,45.36,22.285,47.856,7.9338,50.418,15.558,85.792,31.927,17.541,33.757,50.491,40.828,21.016,39.822,12.809,86.275,36.59,6.2174,27.018,38.186,46.545,1.8591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
15.938,11.458,23.521,87.712,5.8258,41.258,50.36,16.038,40.463,6.278,45.377,19.432,79.392,39.928,27.161,30.059,57.342,26.196,12.339,51.656,11.23,72.292,32.58,9.8703,16.366,37.094,53.29,-1.4435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
14.887,37.499,23.983,38.16,21.407,17.057,44.702,-0.19089,30.986,11.208,31.285,40.358,46.195,73.654,32.837,37.805,8.9669,46.472,9.0208,19.886,28.409,1.6165,17.38,10.118,6.7447,31.443,18.923,10.259,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0
32.693,40.911,27.994,22.143,91.232,32.547,16.902,20.777,35.798,80.025,0.18271,16.133,4.4224,23.651,91.421,45.66,37.79,16.653,38.607,87.56,9.5362,-7.4872,-14.175,40.236,31.078,46.089,29.286,34.619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31.693,36.055,27.683,25.699,84.606,43.399,6.6828,12.697,24.801,74.211,0.35756,14.945,3.4999,24.857,96.708,42.783,42.414,13.011,31.634,80.124,-7.2635,-2.815,-3.2997,50.137,22.208,36.983,43.097,39.757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.4724,47.462,53.217,21.54,87.497,21.332,27.97,37.734,36.283,7.6988,21.124,24.428,26.774,38.065,10.539,14.475,13.209,5.8181,2.4274,19.205,2.5718,19.531,43.272,38.907,59.122,42.684,5.539,40.474,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
30.316,36.887,29.36,20.99,89.356,36.738,14.662,4.5164,34.923,75.542,6.7645,14.687,4.5896,18.523,106.97,38.507,41.247,6.4486,52.664,86.897,2.2032,4.5051,6.3186,41.054,20.247,39.453,27.554,30.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31.71,29.93,29.978,17.031,85.933,-7.1688,14.18,31.814,26.402,-5.2774,24.535,-7.1472,43.617,-4.2967,52.013,12.984,10.527,16.05,-4.3851,42.445,12.868,21.349,10.641,11.167,6.3786,36.266,41.015,18.483,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
23.954,4.0528,30.893,51.381,34.391,47.515,18.665,8.7353,51.416,25.524,50.202,11.816,20.506,33.178,44.957,9.5497,24.672,32.088,3.4901,19.962,13.737,10.814,42.474,22.409,15.064,36.57,0.32815,10.098,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
15.069,18.383,0.59399,18.013,1.3362,59.455,6.3962,49.602,7.7415,49.763,6.8758,16.794,45.563,32.617,27.148,37.698,13.856,13.458,10.574,12.863,8.3222,30.769,7.2021,22.842,47.135,50.512,12.178,52.44,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0
22.411,6.5627,0.6413,-2.5053,26.09,35.31,20.524,30.472,48.863,40.022,34.249,93.872,16.655,59.57,52.176,5.6419,24.158,42.815,62.491,27.891,10.274,52.929,25.276,46.485,-2.4273,12.355,51.571,3.7695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
15.494,41.966,29.652,39.44,17.372,17.265,51.019,4.658,33.473,5.0344,39.423,38.18,49.85,84.895,33.668,41.316,11.549,51.06,15.969,22.465,24.984,10.107,6.3103,8.0032,-0.8537,38.941,19.658,7.2796,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0
16.192,37.483,27.194,42.368,26.242,27.386,58.698,2.9098,25.989,8.2689,36.249,37.55,42.271,69.734,41.81,43.268,11.662,38.684,4.0563,20.689,23.229,2.3522,5.1062,1.4627,6.224,40.898,24.724,-3.3967,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
33.354,40.28,32.748,25.368,82.704,33.898,17.142,14.284,26.098,76.479,-2.4225,13.432,5.7434,15.877,92.619,36.06,44.252,14.097,51.718,71.033,3.8884,-1.1013,4.1382,47.518,21.406,45.308,31.349,29.352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
